"","blcdb9-I","263d3f-I","c4155b-C"
"APOBR",1.16237151460301,-0.828306827471334,0
"APOC1",-0.743319693025191,0,1.2363223907869
"APOC3",0,-1.00155236678161,0.998446829521423
"APOC4",0,-1.53058897406823,0.349592522642459
"APOC4-APOC2",0,-0.647949966554231,1.31465878624913
"APOD",0,1.52861814407279,-0.352604052252415
"APOE",-0.834491739960842,0,1.15683089179228
"APOF",-0.488699396028777,0,1.43519776342897
"APOH",0,-1.68457219524296,0.0913425165826639
"APOL1",-1.31074413821795,0,0.652856639143322
"APOL2",-1.63957563423419,0,0.172101191149036
"APOL3",1.26728027997257,-0.706322739721387,0
"APOM",-0.578806444602942,0,1.3685284182569
"APOO",1.20293660343446,0,-0.782261312798612
"APOOL",1.41738266982354,-0.513302844887345,0
"APP",-1.3295302051304,0.629167691375215,0
"APPBP2",-1.06397682985093,0.934628433182888,0
"APPL1",-1.42599550643475,0.501457932149918,0
"APPL2",1.67560934082216,-0.107843257050381,0
"APRT",1.53283186544146,-0.346157594833945,0
"APTX",0,1.65626999479789,-0.142729194055844
"AQP1",0.366362912914951,-1.51956152533113,0
"AQR",1.44478020386924,-0.475298347488123,0
"AR",-1.55930276583244,0.304982732050884,0
"ARAF",0,-0.52351273274836,1.40990472786345
"ARAP1",1.47848975899609,0,-0.427181725311608
"ARAP2",1.1738165487982,-0.81545260366532,0
"ARAP3",1.37866676089503,-0.565440890807047,0
"ARCN1",-1.70213929931899,0.0583484908486962,0
"AREG",1.1738165487982,-0.81545260366532,0
"ARF1",1.09689139942554,-0.899871235008252,0
"ARF3",1.51474098540259,-0.373633402232839,0
"ARF4",1.60852109168679,-0.225057152051207,0
"ARF5",1.55421437015989,-0.312990640205183,0
"ARF6",1.66846960391914,0,-0.120834245595856
"ARFGAP1",1.06681601903052,-0.931661165013678,0
"ARFGAP2",0,0.250232613721553,-1.5933241865147
"ARFGAP3",1.52987875149221,-0.350678504309372,0
"ARFGEF1",0.345880389970525,0,-1.53301263756181
"ARFGEF2",0.622376013698463,-1.33486365490978,0
"ARFGEF3",1.31062544246442,-0.653005172925664,0
"ARFIP1",1.24422348207013,0,-0.733960139434017
"ARFIP2",0.11235107016825,0,-1.67314020467367
"ARFRP1",0.259786874659983,-1.58748336605819,0
"ARG1",0.167889904223844,-1.64199239757513,0
"ARG2",1.1738165487982,-0.81545260366532,0
"ARGLU1",-1.73103423143361,0.00203136546668113,0
"ARHGAP1",1.31086259235925,-0.652708393595473,0
"ARHGAP10",0.250837616158055,-1.59295553057367,0
"ARHGAP12",-0.393485227332646,1.50145555848651,0
"ARHGAP15",-1.16037163761114,0,0.830542095063982
"ARHGAP17",-1.65755735008297,0.140436328654522,0
"ARHGAP18",-1.5697031272839,0.288472278050934,0
"ARHGAP21",-1.61840070823931,0,0.208436300427472
"ARHGAP22",1.1738165487982,-0.81545260366532,0
"ARHGAP23",-1.70222587876146,0,0.0581836531874382
"ARHGAP24",0.94648119745426,-1.05258049404527,0
"ARHGAP25",-1.55624198380224,0.309805092853011,0
"ARHGAP26",-1.60770425772455,0,0.226422234970369
"ARHGAP27",1.64343510721825,0,-0.165369467008568
"ARHGAP29",1.15502158581288,-0.836506127865624,0
"ARHGAP30",-1.69201558953269,0.0774706476370291,0
"ARHGAP31",-1.63355370232611,0,0.182536276046081
"ARHGAP32",0.743455187720055,0,-1.23620766226477
"ARHGAP35",1.49596120221504,-0.40161718120614,0
"ARHGAP36",1.1738165487982,-0.81545260366532,0
"ARHGAP39",-1.72137101136704,0.0211656047194201,0
"ARHGAP4",-1.65719694715587,0,0.141078642143043
"ARHGAP42",1.1738165487982,-0.81545260366532,0
"ARHGAP44",1.1738165487982,-0.81545260366532,0
"ARHGAP45",-1.50825874716548,0.383353225712352,0
"ARHGAP5",1.512121725143,-0.377568669622736,0
"ARHGAP6",1.30869002687782,-0.655425122944912,0
"ARHGAP9",-0.907029993860443,0,1.09017293872198
"ARHGDIA",1.13962184521074,-0.853546564970696,0
"ARHGDIB",0.986036251961773,0,-1.0138990523547
"ARHGEF1",1.38517849027117,-0.55679476811557,0
"ARHGEF10",0,-0.0300602642609269,1.71682502503033
"ARHGEF10L",1.06684213354133,-0.931633845707268,0
"ARHGEF11",-0.730829207420454,0,1.24685600080562
"ARHGEF12",0,-1.70067046660902,0.0611415755079236
"ARHGEF15",1.1738165487982,-0.81545260366532,0
"ARHGEF16",1.52954938157498,0,-0.351181857198446
"ARHGEF17",-1.72684981682764,0.0103555460435695,0
"ARHGEF18",1.70228266755801,0,-0.0580755214313897
"ARHGEF19",1.1738165487982,-0.81545260366532,0
"ARHGEF2",-1.48258536062447,0,0.421228496418116
"ARHGEF26",-1.7171732948751,0.0293812047540935,0
"ARHGEF28",1.63464846897301,0,-0.180645347797008
"ARHGEF3",0.876068199716179,-1.1190074481054,0
"ARHGEF35",-0.710171399062303,0,1.26409385751786
"ARHGEF37",0.98723974059955,-1.01270621356643,0
"ARHGEF38",1.1738165487982,-0.81545260366532,0
"ARHGEF39",1.579439139619,-0.272838194822478,0
"ARHGEF40",1.3152338471616,0,-0.647227873879942
"ARHGEF5",-1.55382293333153,0.313604795885948,0
"ARHGEF6",-1.68834118873689,0.0843378992980786,0
"ARHGEF7",-1.12250078757073,0,0.872274627421909
"ARID1A",0,1.61124254809258,-0.220499132344746
"ARID1B",-1.65441495108489,0,0.146025989367224
"ARID2",0,1.15501830256356,-0.836509780896068
"ARID3A",1.1738165487982,-0.81545260366532,0
"ARID4A",-1.62995602481704,0.188731366780488,0
"ARID4B",-1.62714137745591,0.193558003807497,0
"ARID5A",1.1738165487982,-0.81545260366532,0
"ARID5B",-1.62707366602426,0.193673901639647,0
"ARIH1",-1.37858955342376,0.565543114170103,0
"ARIH2",-1.64609707890772,0,0.160706158175894
"ARL1",1.52247730113392,0,-0.361947509715029
"ARL11",1.1738165487982,-0.81545260366532,0
"ARL14EP",1.6314086875818,0,-0.186233414037379
"ARL15",1.056943162727,-0.941954670807441,0
"ARL2",1.28485399032613,-0.68492475462192,0
"ARL2BP",-1.10316545477404,0,0.893155824927855
"ARL3",1.70507604644284,-0.0527446712365754,0
"ARL4C",1.1738165487982,-0.81545260366532,0
"ARL5A",1.38817361283717,0,-0.552801526780078
"ARL5B",1.58326738061863,0,-0.266642408401109
"ARL6",1.45143607249508,-0.465919490685474,0
"ARL6IP1",-1.65833196943161,0,0.139054707776767
"ARL6IP4",1.3353319786759,0,-0.621778224284382
"ARL6IP5",0.501887415650556,-1.42568438644867,0
"ARL6IP6",1.1738165487982,-0.81545260366532,0
"ARL8A",-1.60670662303907,0.228087608073915,0
"ARL8B",0,-1.01165052842465,0.988304049553255
"ARMC1",1.05860850854979,-0.94022322733934,0
"ARMC10",1.63291482557594,-0.183638522265628,0
"ARMC5",1.1738165487982,-0.81545260366532,0
"ARMC6",1.31382191336498,-0.649000213715971,0
"ARMC7",1.1738165487982,-0.81545260366532,0
"ARMC8",1.40374503226448,-0.531871749627324,0
"ARMC9",1.597806995633,-0.242854441212375,0
"ARMCX1",0,-1.1243069294093,0.870309605102619
"ARMCX2",-0.757275051039031,0,1.22445351144793
"ARMCX3",1.69474782286294,0,-0.0723392844486422
"ARMCX5",1.44879304011686,0,-0.469650817856496
"ARMT1",0.561625265619278,0,-1.38154496884037
"ARNT",1.69508093385205,0,-0.0717122027836873
"ARNT2",1.1738165487982,-0.81545260366532,0
"ARNTL",-0.645450498051579,1.31664818034402,0
"ARPC1A",0,-0.523323594125525,1.41004371285029
"ARPC1B",0,1.00490309708531,-0.995088876321154
"ARPC2",-0.855025258678649,1.13827754027668,0
"ARPC3",-1.57372086298587,0,0.28204180166604
"ARPC4",1.58877881487602,-0.257673522262905,0
"ARPC5",-0.48832515327179,1.43546652185924,0
"ARPC5L",1.68638334906972,0,-0.0879814565129003
"ARPIN",-1.54144508715736,0,0.332889835138965
"ARPP19",1.47259897513722,-0.435702728222214,0
"ARRB1",1.18884214012343,0,-0.798414445855388
"ARRB2",1.50357441929632,-0.390337115558289,0
"ARRDC1",0,0.476234550210016,-1.44411353245075
"ARSA",1.71733704047758,-0.0290617975113554,0
"ARSB",0,-1.36150621262153,0.587996524130457
"ARSD",-1.39990529592576,0,0.53705942628266
"ARSE",1.1738165487982,-0.81545260366532,0
"ART3",1.1738165487982,-0.81545260366532,0
"ARV1",-0.1393132824027,0,1.65818706035549
"ARVCF",1.54361885936382,0,-0.329521861420934
"AS3MT",-1.44007645581479,0.48189140857551,0
"ASAH1",1.54418260035332,0,-0.328647121327084
"ASAP1",0.0823302849656314,-1.68941750308286,0
"ASAP2",0,-1.25669664193718,0.719069640395984
"ASAP3",1.68261006145903,0,-0.0949735260086037
"ASB1",1.1738165487982,-0.81545260366532,0
"ASB13",-1.40258378597245,0.533442508614131,0
"ASB3",1.1738165487982,-0.81545260366532,0
"ASB6",1.51646276736491,-0.371040729847751,0
"ASB7",-1.62299958157217,0,0.200628792281517
"ASB9",1.0790463348468,-0.918812958248685,0
"ASCC1",1.56398664702538,0,-0.297571091399516
"ASCC2",0.865601397082,-1.12862514536811,0
"ASCC3",0,-1.19960294924993,0.786096996805444
"ASF1A",-1.18152185570786,0,0.806738474064902
"ASF1B",1.58204281322515,0,-0.268627310105365
"ASGR2",0,-1.15071312677578,0.841292466858996
"ASH1L",-1.13614412354895,0.857369062191675,0
"ASH2L",0,1.39873979072344,-0.538630608832525
"ASL",1.25099921975865,-0.72588882951271,0
"ASMTL",0.708051999386874,-1.26584954324904,0
"ASNA1",1.41538452085077,-0.516037690831032,0
"ASNS",1.72333515536222,-0.0173016804385861,0
"ASNSD1",1.1738165487982,-0.81545260366532,0
"ASPA",0,-1.21594494873556,0.767203300300084
"ASPH",0,-0.821422511861698,1.16851285506642
"ASPM",0.175828050712747,-1.63743039603807,0
"ASPN",-1.34637879934946,0.607610388151898,0
"ASPRV1",-1.709278784319,0.0446795324205025,0
"ASPSCR1",0.462114210140891,-1.45412473751788,0
"ASRGL1",-0.331079630280072,0,1.54261407394906
"ASS1",0.0789295732182465,-1.69123668731805,0
"ASTE1",1.1738165487982,-0.81545260366532,0
"ASXL1",0.966069347945443,-1.03355113343159,0
"ASXL2",-1.64728375546316,0,0.158621921733913
"ATAD1",1.59975720552543,0,-0.239632177617701
"ATAD2",1.50771035360368,-0.384172554506672,0
"ATAD2B",0,-1.30596032311041,0.658831839398445
"ATAD3A",1.68936115290659,-0.0824354741507249,0
"ATAD3B",0,-1.33894622031558,0.61715708703446
"ATAT1",-1.27704622583771,0,0.69446777332352
"ATE1",0,0.706439061292666,-1.26718408867509
"ATF1",1.34079986850986,-0.614781681102588,0
"ATF2",-1.7239647324448,0,0.0160604578840813
"ATF3",1.1738165487982,-0.81545260366532,0
"ATF6B",1.1738165487982,-0.81545260366532,0
"ATF7",-1.62773421893484,0.192542839003603,0
"ATF7IP",1.71925094944094,-0.0253220545911885,0
"ATG101",1.59462114394518,-0.248102052526576,0
"ATG12",-1.70549819339977,0,0.0519370003705775
"ATG13",-1.54930991762211,0.32066649371708,0
"ATG14",-1.50781835235872,0,0.384011235017167
"ATG16L1",-1.49971942919138,0,0.396059665325695
"ATG2A",0.367627679129414,-1.51872468192414,0
"ATG2B",1.17548825939875,-0.813566155002687,0
"ATG3",-0.510824514750804,0,1.4191903033378
"ATG4A",0.53930070516133,-1.39824234842242,0
"ATG4B",1.45832879571722,-0.456144778131552,0
"ATG4C",1.54103628888256,-0.333522329119498,0
"ATG5",1.70279111155428,-0.0571069609000517,0
"ATG7",1.53808773474035,-0.338076085562192,0
"ATG9A",-0.826206672045256,0,1.16424789350773
"ATIC",1.04994154225015,-0.949212754896376,0
"ATL1",-1.56171516851519,0.301170280135077,0
"ATL2",-0.963943286117063,0,1.03562843794515
"ATL3",0.463446539533734,-1.45318413977992,0
"ATM",1.37600772615546,-0.568957573550448,0
"ATN1",-1.10622770565386,0.889867504444484,0
"ATOX1",1.65497656527201,-0.14502877443824,0
"ATP11A",-1.25833677174016,0,0.717101062147264
"ATP11B",-1.51140030569654,0.378650691007058,0
"ATP11C",1.1738165487982,-0.81545260366532,0
"ATP13A1",-1.36595047370114,0.582186601629683,0
"ATP13A2",-1.41604965645591,0.515127871903283,0
"ATP13A3",1.1738165487982,-0.81545260366532,0
"ATP13A4",1.1738165487982,-0.81545260366532,0
"ATP1A1",-1.59779560258331,0,0.242873243263761
"ATP1B1",1.57743757322103,-0.276066650434392,0
"ATP1B3",1.71736019517455,-0.029016624284853,0
"ATP23",1.11237663284707,-0.883243401311585,0
"ATP2A2",0,-0.867535156136718,1.12685315249052
"ATP2A3",-1.7308505683608,0,0.00239798844129129
"ATP2B1",-1.33563627211337,0,0.621389687167066
"ATP2B4",-0.270199451385103,0,1.58107165046817
"ATP2C1",0.491741639030613,-1.4330105402992,0
"ATP2C2",1.1738165487982,-0.81545260366532,0
"ATP5A1",1.34933459935013,-0.603797445340409,0
"ATP5B",1.33093160060787,-0.627386010955788,0
"ATP5C1",0,-1.70877511456092,0.0456489452531813
"ATP5D",1.50184291767717,-0.392910210581006,0
"ATP5E",-1.45019433501043,0,0.467673679316476
"ATP5F1",1.65386307584457,-0.14700516164728,0
"ATP5H",1.55877667905866,-0.305812770227359,0
"ATP5I",1.10170388010122,-0.894722831598175,0
"ATP5J",1.51100983977681,-0.379235996829258,0
"ATP5J2-PTCD1",-1.65424875811813,0,0.146320937688865
"ATP5L",0,-1.39217941572152,0.547444511946229
"ATP5O",0.955858063095902,-1.04350171692893,0
"ATP5S",1.16732407260855,-0.822757489346392,0
"ATP6",1.37906469536773,-0.564913914414575,0
"ATP6AP1",1.58851957448388,0,-0.258096697563072
"ATP6AP2",1.496241646813,-0.401203195639796,0
"ATP6V0A1",0.754981553872198,-1.22641138341675,0
"ATP6V0A2",0.525988640956985,-1.40808376333093,0
"ATP6V0A4",0.104038428965667,-1.67768654198957,0
"ATP6V0C",0,-1.31461010803908,0.648011075460635
"ATP6V0D1",1.63655255300119,0,-0.177350062016508
"ATP6V1A",1.30079635988817,-0.665256266548708,0
"ATP6V1B1",-1.0484870946793,0,0.950716150149817
"ATP6V1B2",1.59852128742679,-0.241675122908421,0
"ATP6V1C1",1.45209393132683,0,-0.464989310422594
"ATP6V1C2",1.1738165487982,-0.81545260366532,0
"ATP6V1D",1.23501554131896,-0.744862391787381,0
"ATP6V1E1",1.66352482994767,-0.129754020200672,0
"ATP6V1F",1.71750684218699,0,-0.0287304859609587
"ATP6V1G1",1.300241905293,-0.665944486756127,0
"ATP6V1G2",0.931198831649083,-1.0672579004158,0
"ATP6V1H",-1.44677311687005,0.472496237338282,0
"ATP7A",1.07894483204673,-0.918920033576442,0
"ATP7B",1.1738165487982,-0.81545260366532,0
"ATP8",0,-0.609452110366114,1.34494848662139
"ATP8A1",1.1738165487982,-0.81545260366532,0
"ATP8A2",1.1738165487982,-0.81545260366532,0
"ATP8B1",1.65567595721847,0,-0.143785839293823
"ATP9A",-1.50206393204613,0.392582023937959,0
"ATP9B",-0.0618107792044102,0,1.70031804215945
"ATPAF1",1.6282963878376,-0.19157948046242,0
"ATPAF2",1.5826430064571,-0.267654811702212,0
"ATPIF1",-0.886921748862552,1.10896540676405,0
"ATR",0.548632582513448,-1.3912922212856,0
"ATRAID",-1.09545057230782,0,0.901409294457169
"ATRIP",1.1738165487982,-0.81545260366532,0
"ATRN",-1.18359169784309,0,0.804389317737124
"ATRX",-1.45196993757629,0,0.46516467558112
"ATXN1",1.68599623260959,0,-0.0887006159685119
"ATXN10",1.69938592520063,0,-0.0635789618134909
"ATXN1L",-1.63919533584853,0.172762643756586,0
"ATXN2",-1.22137276035918,0.760877120059991,0
"ATXN2L",-1.03220355770745,0.967446960349699,0
"ATXN3",-0.0709221883125495,0,1.6955003532491
"ATXN7",-1.64167238876778,0,0.168448307651852
"ATXN7L2",-1.14725954256426,0.845118499728771,0
"ATXN7L3",0,1.72256267133833,-0.0188228527561617
"ATXN7L3B",-0.855320686714516,1.13800880820659,0
"AUH",1.35394401700824,-0.597832564403314,0
"AUP1",-1.35107383884415,0,0.601549456471584
"AURKA",-1.57465589965345,0,0.280541001995051
"AURKB",-1.67402329461781,0.110740697350655,0
"AUTS2",1.3194057836035,-0.641979205964528,0
"AVEN",1.24882887185625,-0.728478699767999,0
"AVIL",1.1738165487982,-0.81545260366532,0
"AVL9",1.67923697285652,-0.101190947912064,0
"AXDND1",1.1738165487982,-0.81545260366532,0
"AXIN1",1.1738165487982,-0.81545260366532,0
"AXL",-1.17093013372795,0,0.818704426625284
"AZGP1",0,0.878596627904885,-1.11667436385254
"AZI2",-1.43322796706891,0.491439490368355,0
"AZU1",-0.0800971749312064,0,1.69061265377314
"B2M",-1.7308345091012,0,0.00243003995361722
"B3GALT6",-0.543913665433448,0,1.39481203050819
"B3GAT3",0.358174007209937,-1.52496215513998,0
"B3GLCT",-0.11686586738422,0,1.67065838164679
"B3GNT2",-1.1535955295641,0,0.838091989095362
"B3GNT9",1.64375422328443,-0.164811309327626,0
"B3GNTL1",-1.60478342469819,0.231292291522717,0
"B4GALT1",1.16184089602934,-0.82890021406803,0
"B4GALT3",-1.62052180810926,0.204840963780179,0
"B4GALT4",-0.230161196354033,1.60546273686853,0
"B4GALT5",0,1.47311698496758,-0.434955383426365
"B4GALT7",1.18788117140279,-0.799509715518581,0
"B4GAT1",1.69148600541444,-0.0784627753072393,0
"B9D1",1.1738165487982,-0.81545260366532,0
"B9D2",1.1738165487982,-0.81545260366532,0
"BABAM1",1.19946941790688,-0.786250441266293,0
"BABAM2",1.00918246949397,-0.990789338033582,0
"BACH1",-1.52153437962033,0.363376861779766,0
"BAD",1.70618743420918,-0.0506171489969628,0
"BAG1",0.319681611859195,0,-1.54994068603928
"BAG2",0.077411632499105,-1.69204707754129,0
"BAG3",-1.68444140720615,0.0915848753409776,0
"BAG4",-1.68395204270826,0.0924912805853246,0
"BAG5",1.43083161436749,-0.494766273535889,0
"BAG6",1.44381511546554,0,-0.476653427058963
"BAHD1",-1.29870878071759,0,0.667845908443657
"BAIAP2",0.658609141118682,0,-1.30613894709151
"BAIAP2L1",1.57392784484515,-0.281709720190467,0
"BAK1",1.50781123125001,0,-0.384021872481004
"BANF1",1.53664293625645,-0.340302167214212,0
"BANK1",0.651110052480596,0,-1.31213901559689
"BANP",0.643108822679745,-1.31850908793191,0
"BAP1",1.08482576022205,-0.912703885811555,0
"BARD1",1.29582439348284,0,-0.671416934272184
"BARX2",1.1738165487982,-0.81545260366532,0
"BASP1",-1.55151782668231,0.31721607498898,0
"BAX",1.4140089974987,0,-0.517917505398068
"BAZ1A",-1.15764550541047,0.833583939027782,0
"BAZ1B",-1.59045244039485,0.254938422195168,0
"BAZ2A",0,-0.522430107020175,1.41070004225858
"BAZ2B",0.160379524030156,-1.64628317614639,0
"BBC3",-0.999931216852981,1.00006878157001,0
"BBIP1",1.1738165487982,-0.81545260366532,0
"BBOX1",-1.59007109222949,0.255562112954644,0
"BBS1",1.34230249350878,-0.612853430783852,0
"BBS2",-1.68650240087866,0.087760205974626,0
"BBS4",-0.356524174492868,1.52604653643404,0
"BBS5",0.300358031771906,0,-1.5622282924267
"BBS7",0.987275691029119,-1.01267056660669,0
"BBS9",-1.12770564010727,0,0.866605145757556
"BBX",-1.47970086555783,0.425423788746019,0
"BCAM",0,-1.73090639998252,0.00228655124448713
"BCAN",1.1738165487982,-0.81545260366532,0
"BCAP29",-1.66221028316414,0,0.132114838955881
"BCAP31",-1.53840062724214,0,0.337593539169831
"BCAR1",0.986986602874809,-1.01295719038409,0
"BCAR3",0,-0.441338270244873,1.46868440940664
"BCAS1",0,1.09412353948966,-0.902824522435001
"BCAS2",1.62950362284009,0,-0.189508342804588
"BCAS3",-1.56948585603689,0.288819185124106,0
"BCAS4",0.894041929452802,0,-1.10233915199444
"BCAT1",1.42993678607283,-0.496006664872203,0
"BCAT2",1.22270551325673,-0.759319859603787,0
"BCCIP",1.49760906655382,0,-0.399182972243876
"BCHE",-0.100850017416531,0,1.67942237053949
"BCKDHA",1.62393126883471,-0.19904149986789,0
"BCKDHB",1.37370514219457,-0.571996362147344,0
"BCKDK",1.35019341358316,-0.602687824902831,0
"BCL10",-0.64972311015087,1.31324555683816,0
"BCL11A",1.1738165487982,-0.81545260366532,0
"BCL11B",-1.6877164649802,0,0.0855016818466742
"BCL2",1.28916362661073,-0.679632239583335,0
"BCL2L1",1.37634585513808,0,-0.568510829500797
"BCL2L11",1.1738165487982,-0.81545260366532,0
"BCL2L12",1.1738165487982,-0.81545260366532,0
"BCL2L13",1.01257922527576,-0.98736780605121,0
"BCL2L14",0,0.0154349388104999,-1.72428175749929
"BCL2L15",1.1738165487982,-0.81545260366532,0
"BCL2L2",0,-0.744205236212247,1.23557238785612
"BCL3",1.67429425713571,-0.110246166422034,0
"BCL6",-1.5866594476513,0.26112930709218,0
"BCL7A",-1.23319889004351,0.747004373246803,0
"BCL7B",-1.63319956377747,0.183147380476731,0
"BCL7C",0,-1.69512607140447,0.0716272065945594
"BCL9",-1.23415388666419,0.745878719198329,0
"BCL9L",-1.19363968222529,0.792934896876343,0
"BCLAF1",-1.08201434216129,0.915678698459513,0
"BCLAF3",-1.22715718805372,0.754107015627663,0
"BCOR",0,-0.142886441684343,1.6561816222841
"BCORL1",1.1738165487982,-0.81545260366532,0
"BCR",0.224695588809168,-1.60873730496653,0
"BCS1L",1.6076759906674,-0.226469449933824,0
"BDH1",1.59897495383641,-0.240925576994953,0
"BDH2",-1.46906761562997,0.440787533576577,0
"BECN1",1.58972020185124,0,-0.256135741059281
"BEND3",1.09665806104139,-0.900120424194482,0
"BEND7",1.1738165487982,-0.81545260366532,0
"BET1",-0.815637814557797,0,1.17365231174392
"BET1L",-1.45323125787865,0,0.463379826238264
"BGN",-0.857689374844053,1.13585231270602,0
"BHLHE40",-0.217956969191522,1.61275641650999,0
"BHLHE41",-1.59703044895979,0,0.244135392371922
"BICC1",0,-0.296781018122443,1.56448449235063
"BICD1",-1.69769619034881,0.0667777749037432,0
"BICD2",-1.61158139303258,0,0.219930542526455
"BICDL2",-1.63789341905274,0.175024548039856,0
"BICRA",0,-0.938254806314918,1.06049949214094
"BICRAL",-1.34807564899565,0.605422621721095,0
"BID",0,-1.45333924115763,0.463226924328988
"BIN1",-1.23252097102745,0,0.747802944823425
"BIN2",-1.55224885276982,0,0.316071812532836
"BIN3",-1.6486770349654,0,0.156170547127754
"BIRC2",0.851607179319258,-1.1413830326349,0
"BIRC3",1.1738165487982,-0.81545260366532,0
"BIRC5",1.1738165487982,-0.81545260366532,0
"BIRC6",0.723606279394319,-1.25290905271232,0
"BLM",-1.4579862836397,0,0.456632008697325
"BLMH",1.42590505214614,-0.501582811699399,0
"BLNK",-1.72811275284561,0.00784942989418591,0
"BLOC1S1",1.60592192282277,-0.229396090847139,0
"BLOC1S2",-1.70091719399023,0.0606728558651778,0
"BLOC1S3",-1.23034802889651,0,0.750359872294527
"BLOC1S4",1.70538965946088,-0.0521447041389281,0
"BLOC1S5",-1.63776621343153,0.175245342030472,0
"BLOC1S6",-1.72027001936813,0.0233259658815628,0
"BLVRA",1.35940856464359,-0.590731180730247,0
"BLVRB",0.42150133839163,-1.48239801485427,0
"BLZF1",1.14750803823669,0,-0.844843519522071
